ID,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Idade,Gasto_Total,Total_Filhos,Total_Compras,Total_Campanhas_Aceitas,Tempo_Cliente_Dias
4385,Doutorado,Solteiro,36038.0,82,23,0,15,0,2,7,2,3,0,3,6,0,33,47,1,6,0,394
2929,Graduação,Solteiro,20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,38,137,0,7,0,494
10686,Doutorado,Com Parceiro,34230.0,72,15,0,4,0,0,2,1,1,0,2,7,0,49,21,2,3,0,550
2546,Mestrado,Solteiro,31878.0,7,23,4,5,10,5,23,1,1,0,4,3,0,37,70,1,5,0,7
3283,Mestrado,Com Parceiro,70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,42,909,1,20,0,161
3138,Graduação,Solteiro,91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,0,58,1676,0,22,5,617
4994,Mestrado,Solteiro,77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,0,71,1735,0,25,1,271
7966,Graduação,Solteiro,80982.0,48,505,137,401,104,22,22,3,11,5,11,5,1,55,1191,2,27,0,537
3112,Mestrado,Com Parceiro,22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,37,24,1,4,0,297
10872,Doutorado,Com Parceiro,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,45,1182,1,17,2,583
2181,Graduação,Com Parceiro,70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,44,1280,0,13,0,371
1867,Graduação,Solteiro,64849.0,42,652,48,350,94,84,108,1,9,3,6,5,0,57,1336,0,18,1,593
1518,Mestrado,Com Parceiro,62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,49,749,2,19,0,377
5734,Doutorado,Com Parceiro,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,40,91,2,6,0,221
2878,Doutorado,Com Parceiro,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,67,414,1,13,0,274
1458,Mestrado,Com Parceiro,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,32,44,1,6,0,173
7007,Mestrado,Com Parceiro,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,46,63,2,6,0,89
6200,Graduação,Com Parceiro,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,63,901,1,21,0,447
1403,Mestrado,Com Parceiro,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,39,38,2,4,0,661
4827,Doutorado,Solteiro,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,58,455,1,15,1,476
6250,Doutorado,Solteiro,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,65,775,1,21,1,587
9291,Mestrado,Com Parceiro,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,55,15,1,3,0,98
2478,Graduação,Com Parceiro,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,41,38,1,5,0,302
1139,Doutorado,Com Parceiro,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,0,30,1512,0,21,4,143
5138,Graduação,Com Parceiro,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,64,43,1,4,0,531
5393,Graduação,Solteiro,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,37,42,1,4,0,691
10413,Graduação,Com Parceiro,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,30,1089,0,22,0,65
5015,Mestrado,Com Parceiro,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,38,162,1,7,0,653
10868,Graduação,Solteiro,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,63,1272,0,17,0,508
10676,Graduação,Com Parceiro,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,32,1173,0,18,1,604
2495,Mestrado,Com Parceiro,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,40,816,1,21,0,9
7842,Graduação,Solteiro,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,46,74,2,6,0,455
9955,Graduação,Com Parceiro,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,60,134,1,7,0,502
6663,Doutorado,Solteiro,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,74,157,0,8,0,356
2162,Graduação,Com Parceiro,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,38,561,1,16,0,284
3434,Graduação,Solteiro,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,63,1336,0,18,0,48
7919,Doutorado,Com Parceiro,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,38,2092,0,22,1,685
5626,Doutorado,Solteiro,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,50,463,0,15,0,218
6428,Doutorado,Solteiro,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,64,1130,0,16,0,57
8514,Graduação,Com Parceiro,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,38,20,1,4,0,163
10448,Graduação,Solteiro,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,0,58,377,1,13,1,615
2109,Graduação,Solteiro,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,24,1544,0,27,2,432
7530,Doutorado,Solteiro,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,64,138,2,7,0,53
8925,Mestrado,Com Parceiro,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,49,1012,1,23,0,361
3009,Doutorado,Solteiro,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,52,1766,0,14,4,355
6355,Graduação,Com Parceiro,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,36,45,2,6,0,12
3517,Graduação,Solteiro,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,62,161,2,7,1,419
1158,Graduação,Solteiro,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,48,144,1,7,0,175
6203,Graduação,Com Parceiro,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,67,1734,0,25,0,309
7165,Graduação,Com Parceiro,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,42,823,1,20,0,250
3595,Graduação,Com Parceiro,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,51,1138,1,26,0,121
8537,Graduação,Solteiro,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,65,1429,0,20,2,487
4331,Mestrado,Com Parceiro,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,36,1371,0,20,2,157
6281,Graduação,Solteiro,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,0,48,982,1,14,1,500
4338,Graduação,Solteiro,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,0,31,44,1,4,1,96
2452,Graduação,Com Parceiro,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,43,318,2,12,1,544
9507,Graduação,Com Parceiro,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,39,434,1,14,0,448
8360,Mestrado,Com Parceiro,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,43,198,2,9,0,234
10311,Graduação,Com Parceiro,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,45,359,1,25,0,267
5117,Mestrado,Com Parceiro,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,51,576,0,16,0,696
4867,Doutorado,Solteiro,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,46,88,2,7,0,282
9289,Graduação,Com Parceiro,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,35,63,1,5,1,80
10913,Mestrado,Solteiro,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,0,30,27,1,3,2,571
3032,Graduação,Com Parceiro,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,30,193,1,8,0,487
8524,Doutorado,Solteiro,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,40,101,1,6,1,649
3334,Graduação,Com Parceiro,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,63,2211,0,21,2,137
4470,Mestrado,Com Parceiro,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,52,140,1,7,0,384
1406,Graduação,Solteiro,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,39,415,2,14,0,502
8619,Graduação,Com Parceiro,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,57,22,1,3,0,552
10821,Graduação,Com Parceiro,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,36,263,2,10,0,508
4552,Graduação,Com Parceiro,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,23,393,0,11,0,372
898,Graduação,Com Parceiro,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,28,147,1,7,0,251
9797,Graduação,Com Parceiro,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,58,443,1,14,0,77
10949,Doutorado,Solteiro,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,51,1958,0,18,2,195
8212,Mestrado,Com Parceiro,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,43,174,1,8,0,458
6248,Mestrado,Solteiro,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,67,2217,0,27,2,255
10164,Graduação,Solteiro,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,56,1691,1,15,2,87
4547,Graduação,Com Parceiro,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,54,25,2,4,0,438
6815,Mestrado,Com Parceiro,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,0,34,809,0,21,4,37
4122,Graduação,Com Parceiro,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,39,895,0,15,2,669
10841,Doutorado,Com Parceiro,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,39,484,1,15,0,551
5370,Doutorado,Com Parceiro,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,0,41,413,1,14,1,529
176,Mestrado,Solteiro,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,34,331,1,11,0,178
4860,Graduação,Solteiro,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,44,25,1,4,0,478
10757,Doutorado,Solteiro,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,47,13,1,3,0,187
4023,Graduação,Com Parceiro,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,44,115,1,7,1,661
6679,Graduação,Solteiro,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,48,16,0,3,0,17
9923,Mestrado,Solteiro,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,42,92,2,6,0,284
7181,Graduação,Com Parceiro,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,37,52,1,5,0,234
3599,Graduação,Com Parceiro,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,44,1464,1,20,0,580
405,Graduação,Solteiro,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,0,50,441,1,13,1,501
6870,Doutorado,Solteiro,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,55,283,1,11,0,285
832,Doutorado,Com Parceiro,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,48,747,1,20,0,119
2002,Graduação,Solteiro,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,56,1870,0,16,0,405
3657,Graduação,Solteiro,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,28,165,1,8,0,500
500,Graduação,Com Parceiro,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,0,37,1941,0,23,4,327
1951,Básico,Com Parceiro,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,33,839,0,21,0,518
3262,Graduação,Solteiro,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,56,1655,0,24,1,691
4102,Mestrado,Com Parceiro,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,39,23,2,3,0,457
7042,Graduação,Com Parceiro,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,31,66,0,5,1,485
10598,Graduação,Com Parceiro,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,47,37,2,5,0,440
255,Graduação,Solteiro,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,1,63,21,2,4,0,91
2375,Graduação,Com Parceiro,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,42,22,3,3,0,642
9829,Graduação,Com Parceiro,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,36,78,1,6,0,137
6214,Mestrado,Com Parceiro,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,32,79,1,5,0,450
4954,Graduação,Com Parceiro,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,58,265,2,11,0,159
7861,Mestrado,Com Parceiro,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,62,1175,1,17,0,144
4837,Doutorado,Com Parceiro,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,49,1305,1,26,0,498
9423,Mestrado,Com Parceiro,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,35,46,1,6,0,126
4198,Graduação,Com Parceiro,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,49,25,2,3,0,474
153,Graduação,Solteiro,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,61,46,0,4,0,255
9323,Mestrado,Com Parceiro,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,0,65,874,1,22,2,660
10001,Mestrado,Com Parceiro,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,29,100,1,6,0,697
3945,Doutorado,Solteiro,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,0,67,930,1,23,2,476
3799,Graduação,Com Parceiro,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,59,868,1,20,0,215
8625,Graduação,Com Parceiro,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,38,45,1,6,0,229
3491,Graduação,Com Parceiro,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,39,1260,1,25,0,426
983,Graduação,Com Parceiro,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,0,30,414,1,11,1,274
9119,Graduação,Com Parceiro,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,64,392,1,13,0,206
4786,Graduação,Com Parceiro,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,37,1109,2,25,0,633
5872,Graduação,Solteiro,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,63,639,1,18,0,393
6568,Graduação,Com Parceiro,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,30,79,1,5,0,458
5628,Graduação,Com Parceiro,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,0,32,1665,0,23,1,506
5631,Graduação,Solteiro,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,23,692,0,17,0,423
4974,Graduação,Solteiro,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,0,44,1392,3,19,0,642
8416,Graduação,Com Parceiro,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,0,33,44,1,5,0,212
5454,Mestrado,Com Parceiro,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,35,50,1,5,0,210
4095,Graduação,Com Parceiro,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,43,467,1,13,0,656
5474,Graduação,Solteiro,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,44,223,1,9,0,211
4268,Graduação,Com Parceiro,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,0,55,158,1,8,0,20
10701,Graduação,Com Parceiro,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,0,41,1211,0,27,2,291
3507,Graduação,Solteiro,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,0,44,1575,1,12,1,681
2079,Mestrado,Com Parceiro,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,0,67,1208,0,21,0,184
626,Graduação,Com Parceiro,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,0,63,43,2,4,0,477
4426,Graduação,Solteiro,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,0,39,527,2,15,1,280
2591,Graduação,Solteiro,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,0,55,932,1,13,0,7
10509,Mestrado,Solteiro,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,0,59,71,2,6,0,27
6382,Graduação,Com Parceiro,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,0,61,54,2,4,0,3
6673,Graduação,Solteiro,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,0,49,129,0,6,0,467
7441,Graduação,Solteiro,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,0,41,1615,1,24,0,631
1071,Doutorado,Solteiro,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,38,1034,1,23,0,343
10061,Graduação,Com Parceiro,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,0,64,1088,1,23,0,540
8775,Graduação,Com Parceiro,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,45,137,1,7,0,184
2345,Doutorado,Com Parceiro,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,32,1244,0,16,0,247
322,Graduação,Com Parceiro,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,0,36,41,2,5,0,533
10897,Graduação,Com Parceiro,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,40,1174,1,27,0,686
123,Graduação,Solteiro,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,0,63,993,1,13,0,539
6103,Graduação,Com Parceiro,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,0,66,100,0,6,0,296
7899,Doutorado,Com Parceiro,77610.0,70,1245,33,332,21,33,16,2,4,7,4,7,0,62,1680,1,15,0,608
10500,Graduação,Com Parceiro,31761.0,96,19,1,20,16,14,28,2,3,0,4,5,0,30,98,1,7,0,85
1655,Graduação,Com Parceiro,34350.0,81,16,3,15,2,1,11,1,1,0,3,7,0,35,48,1,4,0,253
2406,Graduação,Com Parceiro,54591.0,63,376,4,94,12,9,24,3,6,2,8,5,0,65,519,1,16,0,328
2712,Graduação,Com Parceiro,71866.0,85,184,178,178,103,39,33,1,6,3,10,3,0,58,715,1,19,0,186
5517,Graduação,Com Parceiro,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,45,37,1,4,0,287
10643,Doutorado,Solteiro,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,0,27,653,0,18,1,535
2254,Graduação,Com Parceiro,69520.0,95,627,120,414,121,80,93,1,9,6,5,5,0,31,1455,0,20,0,357
10281,Graduação,Solteiro,64713.0,11,180,60,241,13,54,54,2,5,5,7,4,0,44,602,1,17,1,142
6958,Mestrado,Com Parceiro,27889.0,42,14,0,4,0,0,8,1,1,1,2,6,0,37,26,1,4,0,359
954,Básico,Solteiro,22123.0,77,3,3,24,34,7,31,1,2,1,3,5,0,54,102,0,6,0,94
4643,Graduação,Com Parceiro,27803.0,40,8,26,46,38,9,49,2,3,0,4,8,0,41,176,1,7,0,672
6497,Graduação,Com Parceiro,51651.0,32,293,6,23,13,6,92,4,6,2,5,8,0,54,433,1,13,0,599
5396,Graduação,Com Parceiro,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,26,1366,0,29,0,532
1052,Graduação,Com Parceiro,56796.0,24,656,38,161,62,47,37,3,8,9,7,7,0,45,1001,1,24,0,498
2802,Mestrado,Com Parceiro,87000.0,61,196,25,607,67,17,49,1,4,6,7,2,0,22,961,0,17,0,561
6343,Graduação,Com Parceiro,79823.0,6,835,73,380,114,73,43,1,6,9,7,2,0,55,1518,1,22,1,90
6507,Graduação,Solteiro,30828.0,16,16,11,15,2,0,12,2,1,1,4,3,0,34,56,1,6,0,268
7901,Mestrado,Com Parceiro,34109.0,39,9,1,5,2,1,4,1,0,0,3,4,0,43,22,1,3,0,235
4865,Mestrado,Solteiro,53367.0,2,229,7,140,10,3,11,7,5,1,8,7,0,40,400,2,14,1,302
2686,Básico,Com Parceiro,22390.0,49,0,1,4,15,1,5,1,1,0,2,7,0,45,26,0,3,0,251
3107,Graduação,Com Parceiro,71322.0,31,121,24,124,24,15,42,1,4,1,7,2,0,38,350,1,12,0,58
7734,Graduação,Solteiro,79244.0,58,471,102,125,212,61,245,1,4,10,7,1,0,21,1216,0,21,3,557
1146,Mestrado,Com Parceiro,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,0,65,874,1,22,2,660
11031,Doutorado,Com Parceiro,48699.0,90,26,1,10,2,0,1,1,1,0,3,5,0,64,40,2,4,0,404
7428,Graduação,Com Parceiro,80144.0,47,240,132,445,250,192,108,1,3,7,8,1,0,39,1367,0,18,0,272
975,Graduação,Solteiro,54252.0,25,178,4,26,8,4,44,5,4,1,5,6,0,58,264,2,10,0,397
1103,Mestrado,Com Parceiro,81929.0,60,1486,55,278,49,0,185,2,4,4,10,6,0,38,2053,1,18,3,638
3422,Graduação,Com Parceiro,76068.0,67,1115,12,128,33,12,76,1,2,3,4,6,0,39,1376,1,9,2,577
1055,Mestrado,Com Parceiro,53204.0,40,29,0,8,2,0,6,1,1,0,3,4,0,38,45,2,4,0,101
6544,Doutorado,Com Parceiro,67911.0,63,529,0,356,63,28,0,3,6,7,11,3,0,65,976,1,24,0,38
1241,Mestrado,Com Parceiro,14796.0,1,13,3,8,7,4,16,2,1,0,3,9,0,30,51,1,4,1,650
2909,Doutorado,Com Parceiro,78128.0,89,934,24,230,16,24,36,2,8,4,6,3,0,40,1264,1,18,2,130
5802,Básico,Com Parceiro,14188.0,40,2,7,11,16,12,27,1,2,0,4,6,0,42,75,0,6,0,486
1407,Básico,Com Parceiro,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,28,57,1,5,0,608
6183,Mestrado,Com Parceiro,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,52,140,1,7,0,384
340,Graduação,Solteiro,72967.0,1,158,35,179,0,0,125,2,7,2,8,5,0,44,497,1,17,2,561
5991,Mestrado,Com Parceiro,48150.0,24,173,2,39,3,2,47,3,5,1,4,7,0,65,266,1,10,0,386
3104,Graduação,Solteiro,82332.0,89,830,59,968,51,79,19,1,5,3,12,2,0,53,2006,0,20,2,650
9729,Graduação,Solteiro,58275.0,48,189,10,253,56,43,64,6,8,2,7,7,0,59,615,2,17,0,392
1008,Doutorado,Com Parceiro,44953.0,31,728,17,133,11,8,124,1,7,3,13,6,0,33,1021,0,23,1,555
11091,Graduação,Com Parceiro,34587.0,68,7,2,9,2,0,2,2,1,0,3,4,0,61,22,2,4,0,44
3969,Mestrado,Com Parceiro,43018.0,46,35,4,17,7,6,64,1,2,2,2,5,0,40,133,1,6,0,240
1916,Mestrado,Com Parceiro,45736.0,92,188,3,180,20,3,43,5,7,1,6,7,0,60,437,1,14,0,340
9907,Mestrado,Com Parceiro,66476.0,80,742,28,152,25,9,57,2,6,8,10,4,0,45,1013,1,24,0,207
87,Mestrado,Com Parceiro,27733.0,16,0,7,5,26,2,17,2,2,0,3,7,0,33,57,1,5,0,307
8659,Doutorado,Com Parceiro,69805.0,50,750,71,174,13,10,20,2,6,8,11,2,0,62,1038,1,25,0,159
6262,Mestrado,Solteiro,72217.0,93,816,42,450,55,56,154,1,3,10,8,2,0,52,1573,0,21,0,445
6147,Graduação,Solteiro,25818.0,51,5,2,8,2,2,9,1,0,1,2,7,0,43,28,1,3,0,619
8832,Mestrado,Com Parceiro,37509.0,24,37,5,56,12,8,5,2,3,0,4,7,0,38,123,1,7,0,655
10067,Mestrado,Com Parceiro,25176.0,79,4,0,4,0,0,5,1,1,0,2,7,0,38,13,2,3,0,323
7532,Graduação,Com Parceiro,43586.0,26,99,2,11,4,0,16,3,3,0,4,8,0,34,132,1,7,0,668
4915,Mestrado,Com Parceiro,53230.0,86,176,72,98,136,21,229,4,5,2,12,5,0,58,732,1,19,0,695
2115,Graduação,Com Parceiro,50116.0,68,54,0,10,0,0,2,2,1,0,4,5,0,57,66,2,5,1,9
2088,Graduação,Com Parceiro,84906.0,98,997,15,414,99,30,76,1,5,6,12,2,0,42,1631,0,23,3,268
2493,Graduação,Com Parceiro,61286.0,34,356,0,107,19,9,117,2,7,1,8,5,0,48,608,1,16,0,331
6292,Doutorado,Com Parceiro,82333.0,60,1311,0,359,46,89,17,1,4,3,10,2,0,28,1822,0,17,2,456
1631,Doutorado,Com Parceiro,65220.0,3,890,63,292,0,25,12,4,8,4,7,6,0,49,1282,0,19,1,664
10104,Graduação,Com Parceiro,33590.0,65,4,0,2,0,0,2,1,1,0,2,7,0,40,8,3,3,0,238
3006,Graduação,Solteiro,30992.0,83,17,0,14,7,3,2,1,1,0,3,7,0,38,43,1,4,0,433
3919,Mestrado,Solteiro,72309.0,64,960,0,883,50,38,0,1,5,6,8,3,0,38,1931,0,19,2,475
642,Básico,Com Parceiro,16005.0,69,1,3,2,20,30,47,3,2,1,2,8,0,34,103,1,5,0,684
4369,Mestrado,Solteiro,65487.0,48,240,67,500,199,0,163,3,3,5,6,2,0,57,1169,0,14,0,170
10127,Graduação,Com Parceiro,58692.0,21,301,11,61,4,7,11,1,8,2,4,7,0,49,395,1,14,0,84
271,Graduação,Solteiro,40590.0,30,154,0,50,6,11,37,5,3,4,3,6,0,45,258,2,10,1,270
4973,Graduação,Solteiro,20587.0,39,2,3,6,4,1,9,1,1,1,2,7,0,44,25,1,4,0,49
2948,Mestrado,Solteiro,62637.0,76,104,12,48,4,12,5,1,2,2,5,2,0,60,185,1,9,0,120
2715,Mestrado,Solteiro,29435.0,11,70,3,37,4,2,64,4,3,2,2,9,0,48,180,2,7,1,692
10432,Graduação,Solteiro,19346.0,26,2,0,9,3,6,2,1,1,0,3,8,0,40,22,1,4,0,150
9216,Graduação,Com Parceiro,35788.0,34,23,2,11,3,1,4,2,2,0,3,6,0,43,44,2,5,0,157
7124,Graduação,Solteiro,36997.0,72,43,4,12,8,0,27,5,2,1,4,5,0,46,94,2,7,0,513
9727,Graduação,Com Parceiro,23539.0,13,4,24,11,16,1,25,1,2,0,4,6,0,57,81,0,6,0,121
5136,Graduação,Solteiro,65333.0,58,654,7,92,0,15,30,7,9,4,8,6,0,41,798,1,21,2,163
9790,Graduação,Solteiro,78499.0,12,912,72,170,47,36,97,1,11,3,4,4,0,57,1334,0,18,2,218
1818,Doutorado,Com Parceiro,29732.0,23,25,0,8,0,1,4,1,2,0,2,9,0,43,38,1,4,0,96
1100,Mestrado,Com Parceiro,41275.0,33,24,4,22,0,2,9,4,3,1,3,5,0,54,61,3,7,0,97
7873,Doutorado,Com Parceiro,63516.0,30,141,11,114,15,14,5,4,4,1,7,5,0,41,300,2,12,0,358
10609,Doutorado,Com Parceiro,42769.0,15,71,0,13,3,1,0,2,1,1,4,4,0,52,88,1,6,0,260
6950,Mestrado,Com Parceiro,49572.0,25,35,1,16,0,1,1,2,2,0,3,7,0,56,54,2,5,0,196
7233,Graduação,Com Parceiro,69209.0,4,496,32,849,229,48,128,2,5,3,6,4,0,42,1782,0,14,1,650
9481,Graduação,Com Parceiro,17148.0,80,9,9,11,13,10,16,4,3,1,3,8,0,38,68,1,7,0,152
7699,Graduação,Solteiro,40590.0,30,154,0,50,6,11,37,5,3,4,3,6,0,45,258,2,10,1,270
2711,Mestrado,Com Parceiro,30560.0,6,9,1,5,4,5,7,1,1,0,3,7,0,38,31,1,4,0,367
8933,Mestrado,Com Parceiro,32146.0,16,26,3,23,4,7,3,2,2,0,4,6,0,31,66,1,6,0,48
8726,Mestrado,Solteiro,41713.0,57,77,8,44,10,10,25,5,3,1,4,6,0,50,174,2,8,0,61
1515,Mestrado,Com Parceiro,34176.0,9,11,2,7,4,2,2,1,1,0,3,3,0,39,28,1,4,0,158
